lao_translate	viet	score
đến cuối năm 2025, nên có ít_nhất 2 – 3 ngân_hàng thương_mại nằm_trong top 100 ngân_hàng lớn_nhất châu_á (xét về tổng tài sản) và 3 – 5 ngân_hàng trên thị_trường_chứng_khoán nước ngoài.	phấn_đấu đến cuối năm 2025 có ít_nhất từ 2-3 ngân_hàng thương_mại nằm_trong tốp 100 ngân_hàng lớn_nhất (về tổng tài sản) trong khu_vực châu_á và 3-5 ngân_hàng niêm_yết cổ_phiếu trên thị_trường_chứng_khoán nước ngoài.	10.0
"""hội nghị asosai là cơ_hội để đất_nước phát_huy đất nước, con người, nền_tảng văn hóa và tiềm_năng tiềm_ẩn của sự_hợp_tác của việt nam."	đại_hội asosai là cơ_hội cho đất_nước quảng_bá hình ảnh, đất nước, con người, nền văn_hoá và tiềm_năng hợp_tác của việt nam.	10.0
làm thế_nào để chúng_ta thâm_nhập_vào những cảm_xúc phản ánh, làm thế_nào để chúng_ta tập_trung_vào người khác?	làm thế_nào chúng_ta thâm_nhập_vào cảm_xúc cộng_hưởng đó làm thế_nào chúng_ta thâm_nhập_vào người khác được ?	9.0
công_bố kết_quả hội_nghị các quan_chức_cấp_cao asean lần thứ 38 về phòng, chống ma túy	khai_mạc hội_nghị quan_chức_cấp_cao asean lần thứ 38 về phòng_chống tội_phạm ma túy	8.75
chúng_tôi đã phá hủy 5.000 tòa nhà bất_hợp_pháp trên khắp thành phố, cao_nhất trong số đó là 8 tầng.	chúng_tôi phá_huỷ 5000 toà_nhà bất_hợp_pháp toàn thành_phố , toà_nhà cao_nhất cao tới 8 tầng lầu .	10.0
anh ấy nói điều gì đó tôi đặt_trên tường studio của tôi.	ông nói một điều mà tôi đã dán_lên tường studio của tôi .	9.75
thủ_tướng nguyễn xuân phúc chủ_trì hội_nghị cải_cách doanh_nghiệp	thủ_tướng nguyễn xuân phúc chủ_trì hội_nghị đổi_mới doanh_nghiệp nhà_nước	10.0
minh họa lễ khai_mạc liên_hoan_phim tài_liệu châu âu-việt nam lần thứ 9 được tổ_chức vào tối_ngày 8 tháng 6, tại hà nội.	liên_hoan_phim tài_liệu châu âu-việt nam lần thứ 9 sẽ được tổ_chức đồng_thời tại hà_nội và thành_phố hồ chí minh.	8.5
điều quan_trọng cuối_cùng là protein, có_nguồn_gốc_từ nấm, vi_khuẩn và nấm, và tất_cả các loài thực_vật của sự sống.	có một điều quan trong cuối_cùng , đó chính là các protein , mà được lấy từ tảo và vi_khuẩn và nấm , và toàn_bộ cây sự_sống .	9.5
sáng_kiến do đại_sứ_quán canada tại việt_nam đưa_ra nhằm nâng_cao nhận_thức về tác_động tiêu_cực của rác_thải nhựa, cũng như thúc_đẩy những thay_đổi ở cấp_độ hành động, chế_độ và chính sách, từ đó giúp giảm_thiểu rác_thải nhựa tại việt nam.	chiến_dịch này do đại_sứ_quán canada tại việt_nam khởi xướng, nhằm nâng_cao nhận_thức về những tác_động tiêu_cực của ô_nhiễm chất_thải nhựa, đồng_thời vận_động thay_đổi ở cấp_độ hành vi, thể_chế và chính sách, từ đó giúp giảm chất_thải nhựa tại việt nam.	10.0
thông_qua triển lãm, sự_hiểu_biết và gần_gũi giữa các quốc_gia sẽ được_tăng cường, góp_phần hình_thành một cộng_đồng asean đoàn kết, cần_cù và phát triển.	thông_qua triển_lãm sẽ tăng_cường sự_hiểu biết, gắn_kết các quốc gia, góp_phần xây_dựng một cộng_đồng asean đoàn kết, năng động, phát triển.	10.0
và mike, anh_chàng mà tôi gặp ở galapagos, trong một chuyến_đi đoạt_giải ted đang ghi_lại võ thuật, nơi anh ấy đang ghi_lại hành_trình của mình với bệnh ung thư.	và mike , một người tôi gặp ở galapagos , trong một chuyến_đi trúng giải ở ted đang để_lại ghi_chú trên thế_giới ảo , nơi ông ghi_chép_lại cuộc_hành_trình của mình với ung_thư .	9.25
104 phim bình_thường tham_gia liên_hoan_phim việt_nam lần thứ 21	104 bộ phim tiêu_biểu tham_dự liên_hoan_phim việt_nam lần thứ 21	10.0
hơn 38.600 người đã bày_tỏ lòng_kính_trọng chủ_tịch hồ_chí_minh nhân_dịp quốc_khánh 2/9	hơn 38.600 lượt người vào lăng viếng chủ_tịch hồ_chí_minh dịp quốc_khánh 2/9	9.75
trong số các vấn_đề hàng hải, quần đảo, bao_gồm cả biển đông, là một trong những chủ_đề chính của hội_nghị phát_triển luật_quốc_tế châu_á được tổ_chức tại indonesia .	các vấn_đề biển đảo, trong đó có biển đông, là một trong những nội_dung chủ_đạo của hội_nghị phát_triển luật_quốc_tế ở châu_á đang diễn_ra tại indonesia.	10.0
và ở 50 thành_phố khác trên thế giới, người_dân đang tham gia.	và ở 50 thành_phố khác khắp_thế_giới , người_ta cũng tham_gia .	9.75
người_phụ nữ đã bị hãm_hiếp và một loạt ảnh được_sử_dụng làm_cơ_sở để xác_định thủ_phạm đã lạm_dụng cô.	một phụ_nữ bị cưỡng_hiếp và một loạt các bức_ảnh được đưa_ra làm căn_cứ để nhận_diện thủ_phạm tấn_công cô .	10.0
kinh_tế việt_nam mang_lại cơ_hội lớn cho các nhà_đầu_tư	kinh_tế việt_nam mang_lại cơ_hội lớn cho các nhà_đầu_tư	10.0
tôi nghĩ hòa bình bắt_đầu với ngôi nhà và ngôi nhà, trong cùng_một ngôi nhà.	tôi nghĩ hoà_bình khởi_đầu với mái_ấm và mái_ấm , cùng chung một mái_nhà .	9.5
việt_nam quảng_cáo hàng hóa tại một chợ hóa chất ở ấn_độ	việt_nam quảng_bá hàng_hoá tại hội_chợ hoá_chất ở ấn_độ	10.0
nghị_quyết của đại_hội_đồng cổ_đông thường_niên tháng_12 năm 2017 của_chính_phủ và các quận.	nghị_quyết hội_nghị chính_phủ với địa_phương và phiên_họp chính_phủ thường_kỳ tháng 12/2017	9.5
lễ khởi_hành thế vận_hội paralympic đông_nam_á 2017 – para games 9 được tổ_chức vào sáng ngày 11/9 tại tp.	lễ xuất_quân đoàn_thể thao người_khuyết_tật việt_nam tham_dự đại_hội thể_thao người_khuyết_tật đông_nam_á 2017 - para games 9 diễn_ra sáng 11/9 tại thành_phố hồ chí minh.	9.0
về cơ bản, khi tôi kết_nối với khả_năng_nhìn thấy bản_thân mình với người yêu, khi trí_tưởng tượng của tôi quay_trở_lại hiện_trường và khi tôi có_thể buông_bỏ sự_vắng_mặt của mình và mong_muốn của tôi cho điều đó là_một_phần quan_trọng của mong muốn.	căn_bản thì khi tôi liên_hệ lại với khả_năng hình_dung bản_thân mình với người_yêu của tôi , khi trí_tưởng tượng của tôi quay_về_với hình_ảnh và khi tôi có_thể nhổ_tận_gốc sự_thiếu vắng và trong khao_khát cái đó là_một_phần quan_trọng của ham_muốn .	9.5
vì vậy, khi tôi bắt_đầu nghĩ_về khoái_cảm tình dục, tôi bắt_đầu nghĩ_về thơ tình dục, và nếu tôi xem những vấn_đề đó như một hình_thức của trí thông minh, thì trí_thông_minh là thứ mà bạn phải nuôi_dưỡng hàng ngày.	vì_thế khi tôi bắt_đầu nghĩ_về sự khoái_lạc tình_dục , tôi bắt_đầu nghĩ_về sự nên_thơ của quan_hệ_tình_dục , và nếu tôi nhìn_nhận vấn_đề đó là một dạng tri thông_minh , thì trí_thông_minh đó là thứ bạn phải nuôi_dưỡng từng ngày .	9.5
xuất_khẩu chính của hàng hóa hoang_dã tiếp_tục tăng; trong đó, giá_trị gỗ và đồ_nội_thất đạt 1,53 tỷ usd ( tăng 10%)....	các mặt_hàng lâm_sản chính xuất_khẩu cũng tiếp_tục tăng cao; trong đó gía trị gỗ và sản_phẩm gỗ đạt 1,53 tỷ usd (tăng 10%).	9.5
tại thời_điểm này, đó là một bí_ẩn đối_với tôi vì chúng_ta chỉ nhìn_thấy bề mặt, bề_mặt vẫn phẳng, mở_rộng trong cột, đó là một khám_phá đáng kinh ngạc.	khi_đó điều này là ẩn_số với tôi bởi_vì chúng_tôi mới chỉ nhìn_thấy bề_ngoài , các bề_mặt tiếp_tục gấp_lại , phát_triển bên_trong cây cột , đó là khá một phát_hiện đáng_ngạc_nhiên .	8.75
thực_vật cũng có một_số dấu_hiệu giống côn trùng.	thực_vật cũng có_nhiều kiểu đánh_dấu trông như_là những con côn_trùng .	8.5
trước đó, ngay cả trước julia, không_có ý_tưởng về thức_ăn ngày hôm đó.	trước_đó , ngay cả khi trước thời julia , những ngày ấy không hề có triết_lý nào về thực_phẩm cả .	8.75
vậy họ có_thể làm_gì với những hình_ảnh họ muốn truyền_tải để thuyết_phục người khác nếu họ có phương_tiện_truyền_thông hiện_đại mà họ có ngày nay?	vậy họ sẽ có_thể làm_gì với những bức_ảnh họ muốn truyền_tải để thuyết_phục những người khác nếu họ có_được những phương_tiện_truyền_thông hiện_đại như ngày_nay ?	10.0
sẽ tiếp_tục thu hút, mời_gọi các doanh_nghiệp_lớn đầu_tư phát_triển thành phố.	đà_nẵng sẽ tiếp_tục thu_hút mời_gọi các doanh_nghiệp_lớn để thành_phố phát triển.	10.0
tôi đã đăng một loạt video trên blog của mình ngay sau đó và nó đã nhận_được 6.000 lượt xem trong hai tuần.	tôi đăng một loạt video trên blog của tôi cách đây không_lâu , và nó thu_về 6000 lượt xem trong vòng hai tuần .	10.0
đó có phải là nơi bạn bày_tỏ mong_muốn của trẻ_em không?	đó có phải là nơi mà bạn bộc_lộ ước_muốn trẻ_con của mình ?	8.75
họ có_thể có một hoạt_động_nhóm vào tối thứ_năm tại nhà_hàng	họ có_thể có sinh_hoạt nhóm vào tối thứ_năm tại một quán nhậu nào_đó	10.0
nếu bạn làm những gì chúng_tôi nói, bạn sẽ nghe_thấy cách mọi_người thực_sự giao_tiếp giữa các bộ_lạc mà bạn tham gia.	nếu bạn thực_hiện những gì chúng_tôi nói , bạn nghe xem làm thế_nào con_người ta thực_sự giao_tiếp với nhau trong các bộ_lạc mà bạn gia_nhập .	9.0
và bài_học thứ hai, thay_đổi chiến_lược cơ bản.	và bài_học thứ_2 , sự_thay_đổi chiến_lược căn_bản .	10.0
phó thủ_tướng phạm bin min đón_tiếp phó chủ_tịch ngân_hàng phát_triển châu_á	phó thủ tướng, bộ_trưởng_ngoại_giao phạm bình_minh tiếp phó chủ_tịch ngân_hàng phát_triển châu_á	9.5
chính_phủ việt_nam cam_kết đảm_bảo một nền kinh_tế vĩ_mô bình thường, cải_thiện môi_trường đầu_tư để kinh doanh.	chính_phủ việt_nam cam_kết bảo_đảm ổn_định kinh_tế vĩ mô, cải_thiện môi_trường đầu_tư kinh doanh.	9.75
họ tích_hợp bản_thân vào mạng, thành con chip hoàn hảo.	chúng tự tập_hợp_lại thành một mạng_lưới , thành một con chip hoàn_chỉnh .	9.25
bạn có_thể tìm_thấy các giải_pháp mới lạ, giải_pháp mới_lạ thực sự, chưa từng được xem_xét trước_đây và nhanh chóng.	bạn có_thể tìm_ra những giải_pháp mới_lạ , những giải_pháp mới_lạ thực_sự , mà chưa bao_giờ được xem_xét trước_đó rất nhanh_chóng và dễ_dàng .	9.75
vn) chiều 02/11, tại thủ_đô kuala lumpur của malaysia, hội doanh_nghiệp việt_nam – asean và hội_chợ giao_lưu văn hóa việt_nam – asean 2018 đã được tổ_chức do tạp_chí văn hóa doanh nghiệp, trung_tâm nghiên_cứu bảo_tồn và quảng_bá văn hóa bộ_lạc việt_nam và tạp_chí văn hán (ariyatum) tổ chứcviệt nam được tổ_chức chung.	chiều 2/11, tại thủ_đô kuala lumpur của malaysia đã diễn_ra hội_nghị kết_nối cộng_đồng doanh_nghiệp việt_nam – asean và liên_hoan giao_lưu văn_hoá việt_nam – asean năm 2018, do tạp_chí văn_hoá doanh nhân, trung_tâm nghiên_cứu bảo_tồn và phát_huy văn_hoá dân_tộc việt_nam và tạp_chí văn_hiến việt_nam phối_hợp tổ chức.	10.0
bạn có thấy tuổi của người_dân trên đường_phố châu_âu không?	bạn có thấy độ tuổi của người_dân trên đường_phố châu_âu ?	10.0
vì vậy, đôi_khi chúng_ta cảm_thấy như bộ_não chính_xác xác_định chúng_ta là ai	vậy nên đôi lúc ta cảm_thấy bộ_não là tất định bộ_não quyết_định con_người chúng_ta trở_thành	9.5
đây là điều chúng_tôi muốn học_sinh chú ý, ngay cả khi họ không học toán.	đây là điều mà chúng_ta muốn các sinh_viên ghi_nhớ , dù_cho họ không_theo đuổi ngành toán .	10.0
chúng_ta cần tiến_tới một thỏa thuận giải_trừ_quân_bị toàn cầu.	chúng_tôi phải tiến_lên cho một thoả_thuận ngừng_bắn toàn_cầu .	10.0
phim của đạo_diễn là một trong 16 bộ phim giải_trí nhất lọt_vào danh_sách rút_gọn cho đại bồi_thẩm đoàn	bộ phim của đạo_diễn phạm thị hồng ánh là một trong 16 bộ phim hay nhất lọt_vào vòng chung kết.	9.0
kế_hoạch của tôi về cơ_bản là đi_bộ từ bờ_biển phía bắc của nga về phía bắc, và sau đó tiếp_tục_đi trên bờ_biển phía bắc của canada.	kế_hoạch của tôi cơ_bản là đi_bộ từ bờ_biển phía bắc nước_nga đến cực bắc , và rồi đi_tiếp đến bờ_biển phía bắc canada .	10.0
hội_nghị lần thứ 10 của ủy ban cộng_đồng kinh_tế asean	hội_nghị ủy ban toàn_thể về cộng_đồng kinh_tế asean lần thứ 10	10.0
tối_ngày 9/7, tại trung_tâm_thể_thao thiên thành, thế vận_hội paralympic toàn_quốc lần thứ_6 2018 đã được tổ chức.	tối 9/7, tại cung_thể_thao tiên sơn, thành_phố đà nẵng, khai_mạc hội thi_thể thao người_khuyết_tật toàn_quốc lần thứ_6 năm 2018.	10.0
vì vậy, chúng_tôi đã_làm việc với con_thỏ này, và nó hoàn_hảo theo mọi hướng.	vì_vậy chúng_tôi làm_việc về chiếc bình này , và nó đối_xứng hoàn_toàn ở tất_cả mọi hướng .	8.5
như tôi đã nói, 18 % khí nhà_kính đến_từ chăn nuôi.	như tôi đã nói , 18 phần_trăm khí nhà_kính đều từ việc chăn_nuôi gia_súc .	9.75
tối_ngày 18/3, đại_diện vietnam airlines cho biết, do những thay_đổi ngày_càng tồi_tệ của đại_dịch covid-19 và các hạn_chế xuất_nhập_cảnh giữa các quốc gia, vietnam airlines đã đồng_ý tạm_dừng hoạt_động bay giữa việt_nam với nga, đài_loan (trung quốc) từ ngày 18/3. 19 tháng ba, 2020.	tối 18/3, đại_diện hãng_hàng_không quốc_gia việt_nam (vietnam airlines) cho biết, do diễn_biến dịch covid-19 ngày_càng nghiêm_trọng và chính_sách hạn_chế nhập_cảnh giữa các nước, vietnam airlines tạm_dừng thực_hiện các chuyến_bay giữa việt_nam và nga, đài_loan (trung quốc) kể từ ngày 19/3/2020.	10.0
